Order_ID,Timestamp_Order_Placed,Timestamp_Prep_Finished,Timestamp_Driver_Departed,Timestamp_Delivered,Kitchen_ID,Item_ID,Distance_KM,Order_Value_USD,Customer_Rating
ORD-1162,2026-01-13 17:27:00,2026-01-13 17:43:07.762018,2026-01-13 17:52:01.477956,2026-01-13 18:24:39.616723,K01,101,13.54,20.42,3.7
ORD-1163,2026-01-08 16:18:00,2026-01-08 16:24:36.967050,2026-01-08 16:30:24.314881,2026-01-08 17:07:50.617314,K01,105,14.34,48.87,3.4
ORD-1164,2026-01-01 14:47:00,2026-01-01 14:55:09.494696,2026-01-01 15:03:16.851742,2026-01-01 15:37:26.262221,K02,102,13.96,30.11,3.8
ORD-1165,2026-02-15 21:12:00,2026-02-15 21:17:58.837595,2026-02-15 21:27:24.936114,2026-02-15 22:00:33.807885,K03,105,13.37,48.71,3.3
ORD-1166,2026-01-19 19:56:00,2026-01-19 20:03:17.082246,2026-01-19 20:06:56.222917,2026-01-19 20:21:56.195691,K01,105,2.56,42.59,5.0
ORD-1167,2026-02-11 21:43:00,2026-02-11 21:57:14.642093,2026-02-11 22:06:23.240278,2026-02-11 22:29:07.907449,K02,101,8.82,48.55,3.8
ORD-1168,2026-01-09 21:07:00,2026-01-09 21:19:10.675652,2026-01-09 21:26:26.809036,2026-01-09 21:37:59.381189,K01,103,2.55,23.21,2.8
ORD-1169,2026-01-29 14:14:00,2026-01-29 14:19:11.339069,2026-01-29 14:24:19.281675,2026-01-29 14:41:11.343102,K03,105,4.34,19.52,5.0
ORD-1170,2026-02-06 10:16:00,2026-02-06 10:23:21.029922,2026-02-06 10:28:19.394216,2026-02-06 10:59:03.344615,K01,102,10.62,44.14,3.4
ORD-1171,2026-02-21 21:04:00,2026-02-21 21:08:38.720495,2026-02-21 21:11:03.563763,2026-02-21 21:30:51.900833,K02,105,6.51,33.56,4.8
ORD-1172,2026-01-29 16:24:00,2026-01-29 16:33:59.834321,2026-01-29 16:38:52.579530,2026-01-29 16:52:18.443447,K02,103,3.07,46.6,3.1
ORD-1173,2026-01-22 10:46:00,2026-01-22 10:57:42.502272,2026-01-22 11:07:02.055697,2026-01-22 11:26:22.565184,K03,104,6.97,30.58,4.8
ORD-1174,2026-02-05 18:48:00,2026-02-05 18:55:27.284490,2026-02-05 18:58:50.333855,2026-02-05 19:27:30.484418,K01,102,9.92,28.43,3.6
ORD-1175,2026-01-05 17:15:00,2026-01-05 17:26:53.529267,2026-01-05 17:36:08.281211,2026-01-05 18:01:56.455725,K03,104,10.06,23.35,3.2
ORD-1176,2026-01-21 16:45:00,2026-01-21 16:50:09.314675,2026-01-21 16:58:43.139322,2026-01-21 17:32:55.569931,K01,105,13.83,19.7,4.0
ORD-1177,2026-02-01 10:14:00,2026-02-01 10:28:47.487261,2026-02-01 10:37:36.610035,2026-02-01 11:12:27.921699,K03,101,12.64,16.0,4.0
ORD-1178,2026-01-17 11:08:00,2026-01-17 11:15:10.685647,2026-01-17 11:23:53.543134,2026-01-17 11:50:18.146888,K01,103,8.9,27.68,1.1
ORD-1179,2026-01-17 17:07:00,2026-01-17 17:19:46.715448,2026-01-17 17:24:39.752243,2026-01-17 17:55:26.561272,K03,104,12.77,34.41,3.9
ORD-1180,2026-01-26 10:46:00,2026-01-26 11:00:00.721541,2026-01-26 11:06:23.005633,2026-01-26 11:36:56.793065,K02,101,10.38,40.82,3.1
ORD-1181,2026-01-23 22:58:00,2026-01-23 23:18:46.838814,2026-01-23 23:24:53.768989,2026-01-23 23:36:53.940520,K03,101,1.04,17.35,4.5
ORD-1182,2026-01-28 21:25:00,2026-01-28 21:41:59.684523,2026-01-28 21:50:29.436585,2026-01-28 22:18:09.338677,K02,101,11.03,45.79,3.6
ORD-1183,2026-01-25 13:20:00,2026-01-25 13:25:31.848590,2026-01-25 13:29:17.699012,2026-01-25 13:44:41.245128,K02,105,3.89,36.37,4.8
ORD-1184,2026-01-21 18:12:00,2026-01-21 18:18:37.941247,2026-01-21 18:28:06.479700,2026-01-21 18:42:30.040922,K02,102,4.35,16.53,5.0
ORD-1185,2026-01-04 11:30:00,2026-01-04 11:44:49.693626,2026-01-04 11:52:35.455645,2026-01-04 12:16:06.298095,K01,101,8.61,35.09,3.9
ORD-1186,2026-02-23 13:14:00,2026-02-23 13:27:18.377590,2026-02-23 13:33:07.305212,2026-02-23 13:52:29.395401,K01,101,5.43,19.99,5.0
ORD-1187,2026-02-09 22:19:00,2026-02-09 22:35:14.317995,2026-02-09 22:43:00.989012,2026-02-09 23:20:41.241894,K01,101,13.96,18.04,3.5
ORD-1188,2026-01-25 11:05:00,2026-01-25 11:13:06.173485,2026-01-25 11:20:56.888188,2026-01-25 11:53:48.290786,K02,102,12.67,44.99,3.1
ORD-1189,2026-02-04 22:39:00,2026-02-04 22:53:45.819448,2026-02-04 23:03:29.538985,2026-02-04 23:40:12.436820,K02,101,14.72,38.65,3.8
ORD-1190,2026-01-10 19:53:00,2026-01-10 20:00:17.039897,2026-01-10 20:05:51.664698,2026-01-10 20:18:07.562386,K01,105,3.35,17.2,5.0
ORD-1191,2026-01-17 21:45:00,2026-01-17 22:00:43.947108,2026-01-17 22:08:05.445371,2026-01-17 22:38:48.168985,K02,101,11.19,46.55,3.4
ORD-1192,2026-02-13 16:22:00,2026-02-13 16:29:51.011977,2026-02-13 16:34:14.734800,2026-02-13 16:45:56.086676,K02,105,1.97,29.9,4.9
ORD-1193,2026-02-01 13:42:00,2026-02-01 13:57:34.647965,2026-02-01 14:06:46.379308,2026-02-01 14:41:27.570458,K01,101,14.13,28.48,3.4
ORD-1194,2026-01-19 11:37:00,2026-01-19 11:52:42.228631,2026-01-19 11:56:31.769059,2026-01-19 12:20:02.417661,K03,101,9.09,41.35,5.0
ORD-1195,2026-01-29 11:20:00,2026-01-29 11:29:25.199213,2026-01-29 11:38:18.066261,2026-01-29 12:04:41.225679,K02,102,9.61,39.3,3.1
ORD-1196,2026-02-25 22:08:00,2026-02-25 22:14:01.247335,2026-02-25 22:20:16.262292,2026-02-25 22:44:06.990977,K02,105,8.77,38.35,3.9
ORD-1197,2026-01-24 21:02:00,2026-01-24 21:10:08.672930,2026-01-24 21:12:26.438347,2026-01-24 21:26:35.107681,K03,102,2.84,32.49,5.0
ORD-1198,2026-02-24 19:42:00,2026-02-24 19:52:31.400402,2026-02-24 20:02:30.508371,2026-02-24 20:25:24.241139,K03,103,7.12,26.12,1.8
ORD-1199,2026-02-27 10:21:00,2026-02-27 10:27:55.750450,2026-02-27 10:35:07.859964,2026-02-27 11:01:06.339447,K01,105,10.45,27.59,3.6
ORD-1200,2026-01-03 16:59:00,2026-01-03 17:06:06.361793,2026-01-03 17:10:32.959147,2026-01-03 17:24:50.043566,K03,102,3.31,47.53,5.0
ORD-1201,2026-01-22 21:16:00,2026-01-22 21:30:46.070171,2026-01-22 21:32:57.010283,2026-01-22 21:55:41.468111,K01,101,8.81,35.6,5.0
ORD-1202,2026-02-06 19:44:00,2026-02-06 20:00:34.917970,2026-02-06 20:06:47.440364,2026-02-06 20:38:25.453161,K02,104,11.23,44.41,3.1
ORD-1203,2026-02-08 20:36:00,2026-02-08 20:42:08.043298,2026-02-08 20:46:52.466226,2026-02-08 21:14:12.574492,K02,105,9.2,49.96,3.0
ORD-1204,2026-01-05 11:38:00,2026-01-05 11:51:40.190318,2026-01-05 11:59:29.866015,2026-01-05 12:36:36.499245,K03,101,14.54,19.97,3.2
ORD-1205,2026-01-15 14:39:00,2026-01-15 14:47:04.862814,2026-01-15 14:52:11.753517,2026-01-15 15:16:19.949799,K01,103,7.52,40.53,2.0
ORD-1206,2026-01-19 16:38:00,2026-01-19 16:47:39.629925,2026-01-19 16:53:16.345074,2026-01-19 17:25:47.580100,K02,102,12.78,31.78,3.4
ORD-1207,2026-01-15 18:40:00,2026-01-15 18:48:31.823718,2026-01-15 18:56:58.241472,2026-01-15 19:11:41.023206,K02,102,2.87,48.83,4.9
ORD-1208,2026-01-01 22:59:00,2026-01-01 23:04:16.663148,2026-01-01 23:11:14.296559,2026-01-01 23:35:59.337182,K03,105,8.04,36.67,3.7
ORD-1209,2026-02-16 18:47:00,2026-02-16 18:52:16.042479,2026-02-16 18:56:17.317497,2026-02-16 19:34:12.810435,K02,105,14.82,49.47,3.8
ORD-1210,2026-01-04 14:26:00,2026-01-04 14:33:20.053605,2026-01-04 14:36:36.141635,2026-01-04 15:03:58.443960,K01,102,10.33,44.91,4.0
ORD-1211,2026-01-05 10:52:00,2026-01-05 10:59:07.605356,2026-01-05 11:02:45.473721,2026-01-05 11:24:07.621626,K01,103,5.71,31.37,2.9
ORD-1212,2026-03-01 19:12:00,2026-03-01 19:17:00.356425,2026-03-01 19:23:51.799119,2026-03-01 19:38:57.831199,K02,105,4.94,46.57,4.7
ORD-1213,2026-02-01 10:50:00,2026-02-01 10:58:54.587913,2026-02-01 11:03:28.739717,2026-02-01 11:31:52.768567,K01,102,9.25,43.94,4.0
ORD-1214,2026-02-17 15:18:00,2026-02-17 15:28:10.580300,2026-02-17 15:33:36.180692,2026-02-17 15:47:40.490583,K01,104,2.37,48.75,4.7
ORD-1215,2026-02-11 12:44:00,2026-02-11 12:59:28.816346,2026-02-11 13:01:53.899481,2026-02-11 13:36:40.448445,K01,101,14.68,41.44,3.8
ORD-1216,2026-03-01 21:48:00,2026-03-01 21:54:21.053607,2026-03-01 22:03:18.613260,2026-03-01 22:14:06.448425,K03,102,2.45,31.3,5.0
ORD-1217,2026-02-20 11:36:00,2026-02-20 11:47:12.691687,2026-02-20 11:52:22.733725,2026-02-20 12:09:37.351417,K01,104,3.72,41.55,5.0
ORD-1218,2026-01-12 12:32:00,2026-01-12 12:40:07.970542,2026-01-12 12:49:22.982699,2026-01-12 13:10:50.868171,K02,103,6.13,28.36,2.1
ORD-1219,2026-01-28 11:00:00,2026-01-28 11:16:59.801152,2026-01-28 11:26:41.872025,2026-01-28 11:44:32.573683,K03,101,4.04,36.9,5.0
ORD-1220,2026-02-25 22:23:00,2026-02-25 22:29:30.764362,2026-02-25 22:32:32.515380,2026-02-25 23:01:41.474420,K02,105,9.97,39.07,3.7
ORD-1221,2026-01-31 20:29:00,2026-01-31 20:45:57.722641,2026-01-31 20:54:42.886688,2026-01-31 21:12:14.387347,K03,101,5.2,48.05,4.8
ORD-1222,2026-01-06 16:31:00,2026-01-06 16:42:28.666976,2026-01-06 16:51:39.775984,2026-01-06 17:12:07.302769,K01,104,7.6,48.35,4.9
ORD-1223,2026-01-02 19:39:00,2026-01-02 19:52:27.161713,2026-01-02 19:55:42.444852,2026-01-02 20:05:29.687476,K02,104,1.67,44.89,5.0
ORD-1224,2026-01-20 11:34:00,2026-01-20 11:43:31.565713,2026-01-20 11:52:46.438031,2026-01-20 12:13:36.138579,K03,104,5.85,36.06,3.0
ORD-1225,2026-02-09 10:40:00,2026-02-09 10:48:06.559348,2026-02-09 10:52:15.187890,2026-02-09 11:17:53.295109,K03,102,9.53,42.43,5.0
ORD-1226,2026-02-10 16:09:00,2026-02-10 16:18:36.836280,2026-02-10 16:27:33.802679,2026-02-10 16:36:30.308536,K03,103,1.54,23.42,3.2
ORD-1227,2026-01-30 21:29:00,2026-01-30 21:42:30.197492,2026-01-30 21:49:44.811001,2026-01-30 22:13:16.792009,K02,103,6.85,47.45,2.1
ORD-1228,2026-01-02 13:23:00,2026-01-02 13:30:03.303541,2026-01-02 13:37:54.322715,2026-01-02 13:58:20.069303,K03,102,5.91,26.31,5.0
ORD-1229,2026-01-26 21:08:00,2026-01-26 21:17:28.282823,2026-01-26 21:24:58.511512,2026-01-26 21:51:07.181780,K02,104,10.46,34.46,3.8
ORD-1230,2026-01-07 17:16:00,2026-01-07 17:25:15.746931,2026-01-07 17:27:19.698685,2026-01-07 18:02:17.027128,K02,102,13.58,25.72,3.4
ORD-1231,2026-02-13 17:50:00,2026-02-13 17:57:45.571815,2026-02-13 18:05:35.392855,2026-02-13 18:28:19.775350,K02,105,7.83,15.41,3.1
ORD-1232,2026-02-06 18:49:00,2026-02-06 18:54:50.165253,2026-02-06 19:00:03.201398,2026-02-06 19:26:16.866263,K03,105,8.66,16.95,3.4
ORD-1233,2026-02-12 22:09:00,2026-02-12 22:23:50.023217,2026-02-12 22:27:37.077001,2026-02-12 22:45:58.866866,K01,101,4.59,45.67,5.0
ORD-1234,2026-01-26 21:59:00,2026-01-26 22:11:26.730402,2026-01-26 22:20:41.487480,2026-01-26 22:42:55.933565,K03,104,6.86,30.66,3.6
ORD-1235,2026-01-05 17:13:00,2026-01-05 17:22:01.158259,2026-01-05 17:25:44.067589,2026-01-05 17:57:08.497786,K01,104,11.37,43.56,3.4
ORD-1236,2026-02-13 19:22:00,2026-02-13 19:35:44.754779,2026-02-13 19:43:13.813368,2026-02-13 20:17:18.736459,K01,103,13.61,15.61,1.1
ORD-1237,2026-03-02 16:33:00,2026-03-02 16:39:40.432181,2026-03-02 16:47:51.760234,2026-03-02 17:10:24.689978,K02,102,7.88,25.99,3.4
ORD-1238,2026-01-21 16:59:00,2026-01-21 17:08:12.272381,2026-01-21 17:14:58.655973,2026-01-21 17:33:30.859018,K03,104,4.5,23.62,4.9
ORD-1239,2026-01-28 15:19:00,2026-01-28 15:29:22.947536,2026-01-28 15:38:15.145460,2026-01-28 15:54:06.758085,K03,104,5.01,32.4,4.8
ORD-1240,2026-02-26 22:55:00,2026-02-26 23:10:31.305718,2026-02-26 23:17:53.295172,2026-02-26 23:52:30.126424,K01,101,13.49,47.39,3.7
ORD-1241,2026-01-23 11:53:00,2026-01-23 12:07:21.911994,2026-01-23 12:13:29.886247,2026-01-23 12:40:23.002299,K02,101,8.77,31.94,3.9
ORD-1242,2026-02-04 15:14:00,2026-02-04 15:30:11.214527,2026-02-04 15:35:06.996486,2026-02-04 15:59:21.097418,K03,101,8.54,26.9,5.0
ORD-1243,2026-02-26 10:28:00,2026-02-26 10:36:53.599122,2026-02-26 10:45:53.996406,2026-02-26 10:56:22.208884,K02,102,1.85,16.58,4.6
ORD-1244,2026-01-13 16:26:00,2026-01-13 16:42:13.808969,2026-01-13 16:49:00.341162,2026-01-13 17:18:40.810846,K01,101,10.89,45.59,4.0
ORD-1245,2026-01-20 12:12:00,2026-01-20 12:25:34.167334,2026-01-20 12:29:34.111473,2026-01-20 12:46:11.833374,K01,101,4.71,37.18,5.0
ORD-1246,2026-01-16 14:18:00,2026-01-16 14:26:20.332370,2026-01-16 14:33:22.914556,2026-01-16 15:02:09.562444,K02,102,9.96,33.41,3.0
ORD-1247,2026-01-02 18:14:00,2026-01-02 18:21:57.132166,2026-01-02 18:25:31.110770,2026-01-02 19:03:12.679497,K01,105,14.37,16.15,3.5
ORD-1248,2026-02-15 22:04:00,2026-02-15 22:11:37.067962,2026-02-15 22:17:11.868421,2026-02-15 22:45:16.126090,K01,103,9.62,45.51,1.2
ORD-1249,2026-03-02 10:23:00,2026-03-02 10:32:26.817847,2026-03-02 10:37:06.287345,2026-03-02 11:15:05.825913,K02,103,14.43,40.38,1.0
ORD-1250,2026-01-03 18:22:00,2026-01-03 18:28:14.806739,2026-01-03 18:36:31.995570,2026-01-03 18:51:33.651747,K03,102,3.02,28.78,4.8
ORD-1251,2026-02-07 15:50:00,2026-02-07 15:57:44.394679,2026-02-07 16:04:54.163637,2026-02-07 16:30:56.679820,K02,102,9.58,19.24,3.6
ORD-1252,2026-01-16 13:17:00,2026-01-16 13:32:28.222169,2026-01-16 13:38:29.640600,2026-01-16 13:49:26.281219,K02,101,1.37,49.16,4.5
ORD-1253,2026-02-18 14:33:00,2026-02-18 14:49:24.473661,2026-02-18 14:55:15.242538,2026-02-18 15:27:20.995322,K02,101,12.83,44.78,3.7
ORD-1254,2026-02-11 18:41:00,2026-02-11 18:51:58.620089,2026-02-11 18:57:12.199966,2026-02-11 19:17:12.945651,K01,103,6.34,49.92,2.8
ORD-1255,2026-02-24 19:52:00,2026-02-24 20:00:26.294095,2026-02-24 20:06:15.129727,2026-02-24 20:28:23.224382,K03,102,6.39,19.29,5.0
ORD-1256,2026-02-18 14:01:00,2026-02-18 14:09:16.046165,2026-02-18 14:15:14.955488,2026-02-18 14:35:40.087099,K01,102,6.05,49.61,5.0
ORD-1257,2026-02-18 16:45:00,2026-02-18 16:53:23.118523,2026-02-18 16:55:23.541748,2026-02-18 17:20:18.722159,K03,103,8.14,23.78,2.4
ORD-1258,2026-02-25 17:59:00,2026-02-25 18:06:28.251318,2026-02-25 18:15:48.981319,2026-02-25 18:42:06.084088,K03,103,8.94,28.64,1.5
ORD-1259,2026-02-27 16:37:00,2026-02-27 16:53:53.359255,2026-02-27 16:56:32.515035,2026-02-27 17:15:23.592306,K02,101,6.71,31.94,5.0
ORD-1260,2026-02-17 12:31:00,2026-02-17 12:41:54.003994,2026-02-17 12:46:35.871995,2026-02-17 13:19:16.743585,K01,104,12.17,28.91,3.7
ORD-1261,2026-01-05 11:57:00,2026-01-05 12:04:40.136540,2026-01-05 12:09:37.264660,2026-01-05 12:45:40.087369,K02,105,14.58,20.21,3.9
ORD-1262,2026-01-28 22:01:00,2026-01-28 22:07:20.936869,2026-01-28 22:13:10.877788,2026-01-28 22:42:26.026738,K01,102,9.93,30.15,3.5
ORD-1263,2026-02-26 21:33:00,2026-02-26 21:41:15.010391,2026-02-26 21:50:12.739065,2026-02-26 22:08:43.395699,K01,103,5.0,49.58,2.1
ORD-1264,2026-02-02 13:40:00,2026-02-02 13:48:08.682847,2026-02-02 13:53:31.113922,2026-02-02 14:04:52.836609,K02,102,1.7,17.17,4.6
ORD-1265,2026-02-07 10:10:00,2026-02-07 10:17:46.187808,2026-02-07 10:23:02.941625,2026-02-07 10:51:55.394124,K01,103,9.74,47.34,1.4
ORD-1266,2026-02-01 20:50:00,2026-02-01 21:00:24.694589,2026-02-01 21:07:28.925647,2026-02-01 21:30:45.970948,K03,104,8.23,39.51,3.8
ORD-1267,2026-01-23 22:36:00,2026-01-23 22:47:20.042562,2026-01-23 22:50:20.902228,2026-01-23 23:01:57.442952,K01,103,1.97,37.3,4.7
ORD-1268,2026-02-11 14:04:00,2026-02-11 14:14:24.524859,2026-02-11 14:22:41.019032,2026-02-11 14:57:05.065152,K01,103,12.7,34.28,1.0
ORD-1269,2026-01-12 12:28:00,2026-01-12 12:39:45.930794,2026-01-12 12:45:37.000444,2026-01-12 12:57:05.359074,K02,104,3.2,34.24,5.0
ORD-1270,2026-02-13 11:31:00,2026-02-13 11:46:14.812841,2026-02-13 11:49:44.116648,2026-02-13 12:23:59.885522,K02,101,12.29,39.93,3.5
ORD-1271,2026-02-06 12:21:00,2026-02-06 12:31:28.543890,2026-02-06 12:33:40.803528,2026-02-06 13:08:01.231891,K01,103,12.99,32.67,1.8
ORD-1272,2026-02-21 19:27:00,2026-02-21 19:36:02.388557,2026-02-21 19:44:45.275427,2026-02-21 20:23:16.060825,K01,104,14.33,40.68,3.5
ORD-1273,2026-02-23 22:42:00,2026-02-23 22:50:45.211822,2026-02-23 22:57:54.433249,2026-02-23 23:30:37.790243,K03,103,12.49,32.58,1.1
ORD-1274,2026-02-05 19:27:00,2026-02-05 19:34:21.906590,2026-02-05 19:38:29.621665,2026-02-05 19:58:32.347872,K03,105,5.52,24.85,4.8
ORD-1275,2026-02-14 11:56:00,2026-02-14 12:06:40.678053,2026-02-14 12:10:15.763616,2026-02-14 12:43:12.120201,K02,103,11.5,44.45,1.6
ORD-1276,2026-01-17 21:26:00,2026-01-17 21:34:01.431786,2026-01-17 21:36:17.233133,2026-01-17 22:10:30.475612,K03,102,12.77,42.03,3.3
ORD-1277,2026-02-18 12:33:00,2026-02-18 12:42:24.773597,2026-02-18 12:48:08.999698,2026-02-18 13:06:58.151602,K03,102,4.52,18.38,5.0
ORD-1278,2026-01-20 13:08:00,2026-01-20 13:15:20.432735,2026-01-20 13:24:42.848814,2026-01-20 13:39:53.460213,K03,105,2.71,37.1,5.0
ORD-1279,2026-01-30 22:43:00,2026-01-30 22:52:30.784806,2026-01-30 22:59:48.587639,2026-01-30 23:19:46.256893,K01,102,6.92,21.99,4.7
ORD-1280,2026-01-25 14:16:00,2026-01-25 14:25:34.644472,2026-01-25 14:33:08.039296,2026-01-25 14:47:44.327604,K03,103,2.98,18.12,2.5
ORD-1281,2026-01-18 22:10:00,2026-01-18 22:19:24.280510,2026-01-18 22:22:10.866377,2026-01-18 22:44:53.053360,K03,103,7.98,44.09,2.4
ORD-1282,2026-02-13 18:22:00,2026-02-13 18:32:16.470351,2026-02-13 18:37:48.618688,2026-02-13 18:56:07.173382,K02,103,5.57,25.87,2.9
ORD-1283,2026-01-10 22:26:00,2026-01-10 22:31:05.415922,2026-01-10 22:37:08.188609,2026-01-10 23:11:34.834569,K03,105,12.97,49.61,3.7
ORD-1284,2026-01-14 21:03:00,2026-01-14 21:15:02.386806,2026-01-14 21:20:09.009018,2026-01-14 21:53:12.834993,K01,104,14.02,21.58,3.3
ORD-1285,2026-01-11 17:48:00,2026-01-11 17:57:18.013686,2026-01-11 18:04:11.053066,2026-01-11 18:22:53.039369,K03,104,5.15,44.14,5.0
ORD-1286,2026-01-31 18:33:00,2026-01-31 18:48:39.219220,2026-01-31 18:52:24.721225,2026-01-31 19:04:04.778821,K01,101,2.9,27.72,5.0
ORD-1287,2026-02-07 19:29:00,2026-02-07 19:38:30.434706,2026-02-07 19:40:43.728275,2026-02-07 19:57:41.655359,K01,104,5.3,27.57,5.0
ORD-1288,2026-01-24 16:43:00,2026-01-24 16:52:56.942412,2026-01-24 17:01:46.882697,2026-01-24 17:20:33.740104,K02,102,4.54,40.19,4.6
ORD-1289,2026-02-15 12:07:00,2026-02-15 12:18:30.857251,2026-02-15 12:21:23.276259,2026-02-15 12:38:15.782565,K02,104,4.53,20.54,5.0
ORD-1290,2026-02-19 16:09:00,2026-02-19 16:22:34.815095,2026-02-19 16:31:29.867763,2026-02-19 16:50:24.219637,K02,101,5.76,26.03,4.7
ORD-1291,2026-02-13 19:57:00,2026-02-13 20:05:58.736664,2026-02-13 20:08:47.631945,2026-02-13 20:32:14.578404,K01,102,8.17,48.49,4.9
ORD-1292,2026-02-27 14:29:00,2026-02-27 14:36:16.403298,2026-02-27 14:44:36.491765,2026-02-27 14:55:11.995186,K03,105,1.95,28.83,4.8
ORD-1293,2026-02-26 22:18:00,2026-02-26 22:23:03.122058,2026-02-26 22:32:51.613529,2026-02-26 23:02:32.570326,K03,105,12.05,31.51,3.5
ORD-1294,2026-02-04 19:33:00,2026-02-04 19:37:43.507937,2026-02-04 19:45:03.668481,2026-02-04 20:07:17.532536,K03,105,6.62,18.17,4.8
ORD-1295,2026-02-14 10:11:00,2026-02-14 10:20:32.773701,2026-02-14 10:24:07.437290,2026-02-14 10:48:08.665302,K01,102,8.45,21.03,4.7
ORD-1296,2026-02-02 17:31:00,2026-02-02 17:41:55.954223,2026-02-02 17:50:12.703611,2026-02-02 18:08:51.652893,K01,103,4.66,24.1,2.7
ORD-1297,2026-01-30 20:59:00,2026-01-30 21:07:25.190245,2026-01-30 21:12:47.688942,2026-01-30 21:23:12.917802,K01,105,1.56,39.62,4.8
ORD-1298,2026-01-28 12:56:00,2026-01-28 13:10:01.996400,2026-01-28 13:15:32.189862,2026-01-28 13:31:51.441693,K01,101,4.65,29.52,4.8
ORD-1299,2026-01-18 19:44:00,2026-01-18 19:54:41.293216,2026-01-18 20:03:16.581093,2026-01-18 20:28:00.678274,K01,103,9.49,30.2,2.2
ORD-1300,2026-01-19 12:01:00,2026-01-19 12:10:20.617344,2026-01-19 12:18:38.306255,2026-01-19 12:47:07.861534,K02,103,10.06,48.23,1.0
ORD-1301,2026-02-23 11:27:00,2026-02-23 11:36:37.497139,2026-02-23 11:38:45.441086,2026-02-23 12:08:24.955509,K01,103,10.57,48.97,2.0
ORD-1302,2026-02-24 18:08:00,2026-02-24 18:14:20.820271,2026-02-24 18:16:29.644021,2026-02-24 18:45:42.020497,K02,105,11.74,36.68,3.4
ORD-1303,2026-02-11 10:54:00,2026-02-11 11:07:00.971658,2026-02-11 11:09:44.483178,2026-02-11 11:29:37.537944,K02,101,5.62,48.35,5.0
ORD-1304,2026-02-27 21:44:00,2026-02-27 21:57:50.532555,2026-02-27 22:07:06.902415,2026-02-27 22:29:39.680958,K02,104,8.68,30.91,3.1
ORD-1305,2026-02-12 13:40:00,2026-02-12 13:53:56.154011,2026-02-12 13:58:47.750733,2026-02-12 14:23:05.545346,K03,101,8.65,43.31,5.0
ORD-1306,2026-01-29 16:47:00,2026-01-29 16:55:33.048942,2026-01-29 17:01:43.689853,2026-01-29 17:29:17.028170,K03,103,8.95,33.1,1.7
ORD-1307,2026-02-20 10:09:00,2026-02-20 10:18:30.711033,2026-02-20 10:25:21.761723,2026-02-20 10:41:02.244506,K01,103,4.06,30.26,2.3
ORD-1308,2026-02-09 14:22:00,2026-02-09 14:32:36.901176,2026-02-09 14:38:59.667300,2026-02-09 14:57:57.872763,K01,104,4.83,21.05,4.6
ORD-1309,2026-01-30 18:30:00,2026-01-30 18:46:40.490568,2026-01-30 18:49:30.490308,2026-01-30 19:22:25.935308,K03,104,13.26,36.43,3.3
ORD-1310,2026-01-02 20:03:00,2026-01-02 20:13:14.422707,2026-01-02 20:22:20.860232,2026-01-02 20:34:18.876269,K01,103,2.31,43.09,2.8
ORD-1311,2026-01-25 12:31:00,2026-01-25 12:45:20.422305,2026-01-25 12:54:51.849589,2026-01-25 13:14:19.157980,K03,101,6.4,31.85,5.0
ORD-1312,2026-01-31 18:13:00,2026-01-31 18:20:14.200336,2026-01-31 18:24:33.569440,2026-01-31 18:53:38.387526,K01,102,11.96,41.89,3.6
ORD-1313,2026-02-10 18:08:00,2026-02-10 18:21:52.967500,2026-02-10 18:27:03.383885,2026-02-10 18:37:34.081770,K03,101,1.07,25.19,5.0
ORD-1314,2026-01-23 21:54:00,2026-01-23 22:02:20.611098,2026-01-23 22:07:27.886247,2026-01-23 22:40:26.639225,K02,105,12.8,29.83,3.2
ORD-1315,2026-02-06 15:26:00,2026-02-06 15:35:23.182360,2026-02-06 15:38:47.412710,2026-02-06 16:10:32.144160,K02,103,11.39,37.47,1.2
ORD-1316,2026-01-18 19:22:00,2026-01-18 19:29:57.917480,2026-01-18 19:35:17.465669,2026-01-18 19:46:42.907754,K03,102,2.21,45.53,5.0
ORD-1317,2026-01-31 15:07:00,2026-01-31 15:15:07.914025,2026-01-31 15:21:35.820147,2026-01-31 15:39:39.507370,K02,103,6.49,28.13,2.1
ORD-1318,2026-01-16 19:50:00,2026-01-16 20:03:57.059385,2026-01-16 20:11:00.146665,2026-01-16 20:33:52.886669,K02,104,8.61,25.88,5.0
ORD-1319,2026-01-07 16:45:00,2026-01-07 16:53:53.559000,2026-01-07 17:02:39.492253,2026-01-07 17:15:57.546602,K02,103,2.01,33.6,2.9
ORD-1320,2026-01-28 10:27:00,2026-01-28 10:37:04.875415,2026-01-28 10:43:02.509426,2026-01-28 11:07:04.197676,K01,103,8.25,23.18,2.4
ORD-1321,2026-02-28 19:21:00,2026-02-28 19:28:43.938510,2026-02-28 19:35:01.617158,2026-02-28 19:49:44.904241,K03,102,2.52,19.38,4.9
ORD-1322,2026-02-11 22:42:00,2026-02-11 22:51:04.447249,2026-02-11 22:59:23.568114,2026-02-11 23:14:48.290226,K01,102,3.22,26.44,4.9
ORD-1323,2026-02-02 15:37:00,2026-02-02 15:45:06.528455,2026-02-02 15:49:53.667409,2026-02-02 16:26:50.749660,K02,103,13.48,41.77,1.0
ORD-1324,2026-02-08 15:54:00,2026-02-08 16:01:36.831661,2026-02-08 16:06:36.507494,2026-02-08 16:42:25.134043,K02,102,13.85,38.85,3.5
